"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1305",0,0,0,2,2,1,3,2,1
"1306",0,0,0,2,0,4,3,1,3
"1307",0,0,0,3,1,4,1,3,2
"1308",0,0,0,3,4,3,4,1,1
"1309",0,0,0,6,1,0,3,0,2
"1310",0,0,0,2,1,3,0,2,1
"1311",0,0,0,1,2,4,3,4,4
"1312",0,0,0,1,1,3,1,1,3
"1313",0,0,0,0,2,4,0,5,2
"1314",0,0,0,2,2,1,3,3,1
"1315",0,0,0,4,0,1,2,4,2
"1316",0,0,0,2,3,3,5,1,3
"1317",0,0,0,2,1,1,2,1,0
"1318",0,0,0,3,5,3,2,0,1
"1319",0,0,0,1,2,0,4,2,0
"1320",0,0,0,3,4,2,0,1,3
"1321",0,0,0,3,0,3,3,1,2
"1322",0,0,0,2,1,2,3,0,2
"1323",0,0,0,1,4,3,6,1,4
"1324",0,0,0,1,3,5,3,2,2
"1325",0,0,0,4,1,3,2,2,1
"1326",0,0,0,1,5,2,1,2,2
"1327",0,0,0,4,2,2,0,1,1
"1328",0,0,0,6,1,4,5,1,2
"1329",0,0,0,1,2,3,3,1,0
"1330",0,0,0,0,0,3,1,2,1
"1331",0,0,0,1,0,2,0,2,4
"1332",0,0,0,3,1,0,1,3,3
"1333",0,0,0,6,3,3,2,2,0
"1334",0,0,0,1,1,4,0,3,4
"1335",0,0,0,2,3,1,0,0,4
"1336",0,0,0,1,2,4,3,1,2
"1337",0,0,0,2,5,2,1,1,0
"1338",0,0,0,0,1,2,3,1,4
"1339",0,0,0,1,2,2,4,5,2
"1340",0,0,0,6,4,2,2,3,1
"1341",0,0,0,4,3,0,2,1,2
"1342",0,0,0,2,5,2,4,1,2
"1343",0,0,0,0,5,2,2,2,3
"1344",0,0,0,0,1,3,4,3,2
"1345",0,0,0,5,3,2,3,5,2
"1346",0,0,0,3,3,2,1,3,2
"1347",0,0,0,2,3,5,2,2,1
"1348",0,0,0,4,6,1,2,3,2
"1349",0,0,0,1,1,3,1,3,4
"1350",0,0,0,1,1,3,1,1,3
"1351",0,0,0,4,0,2,1,1,0
"1352",0,0,0,0,4,2,0,4,1
"1353",0,0,0,3,2,3,0,1,1
"1354",0,0,0,0,1,1,2,0,1
"1355",0,0,0,4,1,2,5,1,2
"1356",0,0,0,2,0,1,3,0,1
"1357",0,0,0,0,1,2,3,0,4
"1358",0,0,0,1,3,1,2,1,0
"1359",0,0,0,6,5,2,1,3,0
"1360",0,0,0,1,0,3,1,0,2
"1361",0,0,0,2,2,3,1,2,2
"1362",0,0,0,2,2,3,2,1,3
"1363",0,0,0,2,2,0,2,2,4
"1364",0,0,0,1,2,2,1,2,2
"1365",0,0,0,1,2,5,1,1,1
"1366",0,0,0,4,2,2,1,1,2
"1367",0,0,0,3,1,4,3,2,0
"1368",0,0,0,6,2,1,2,2,2
"1369",0,0,0,2,0,1,2,3,0
"1370",0,0,0,3,4,4,2,1,3
"1371",0,0,0,6,4,1,4,2,4
"1372",0,0,0,0,5,1,2,3,1
"1373",0,0,0,1,2,2,1,1,4
"1374",0,0,0,0,4,1,1,1,2
"1375",0,0,0,4,6,1,1,2,0
"1376",0,0,0,1,3,3,2,5,0
"1377",0,0,0,0,2,2,3,3,1
"1378",0,0,0,2,4,2,1,3,2
"1379",0,0,0,2,1,3,0,2,2
"1380",0,0,0,2,3,1,1,3,0
"1381",0,0,0,3,4,2,2,1,1
"1382",0,0,0,4,2,1,2,1,2
"1383",0,0,0,0,4,4,3,2,1
"1384",0,0,0,3,3,3,1,0,5
"1385",0,0,0,0,2,3,1,1,1
"1386",0,0,0,2,2,2,2,3,1
"1387",0,0,0,3,1,4,3,5,1
"1388",0,0,0,2,0,1,2,1,1
"1389",0,0,0,0,0,2,5,2,0
"1390",0,0,0,1,3,2,5,4,4
"1391",0,0,0,3,2,2,8,1,1
"1392",0,0,0,2,5,1,1,2,4
"1393",0,0,0,1,3,2,5,0,1
"1394",0,0,0,2,1,3,2,5,2
"1395",0,0,0,4,1,2,4,0,4
"1396",0,0,0,1,3,1,3,1,2
"1397",0,0,0,3,2,2,2,1,1
"1398",0,0,0,2,1,2,2,3,2
"1399",0,0,0,1,1,1,5,1,1
"1400",0,0,0,1,1,1,5,2,1
"1401",0,0,0,4,3,3,1,2,2
"1402",0,0,0,0,1,2,1,4,0
"1403",0,0,0,1,0,2,0,2,3
"1404",0,0,0,3,2,0,2,1,1
"1405",0,0,0,5,0,3,1,3,0
"1406",0,0,0,3,3,4,1,2,0
"1407",0,0,0,2,3,4,0,0,0
"1408",0,0,0,3,0,4,0,2,1
"1409",0,0,0,2,1,1,1,3,2
"1410",0,0,0,3,3,1,2,3,1
"1411",0,0,0,3,2,1,0,1,3
"1412",0,0,0,1,3,2,1,2,3
"1413",0,0,0,0,1,5,0,3,2
"1414",0,0,0,1,1,1,1,3,3
"1415",0,0,0,3,4,3,2,2,1
"1416",0,0,0,5,1,2,2,4,2
"1417",0,0,0,2,1,0,0,2,4
"1418",0,0,0,1,0,7,2,1,1
"1419",0,0,0,4,2,2,1,2,1
"1420",0,0,0,3,4,1,3,2,3
"1421",0,0,0,5,4,4,0,0,1
"1422",0,0,0,3,2,3,2,3,1
"1423",0,0,0,2,2,2,3,1,3
"1424",0,0,0,2,1,2,3,3,2
"1425",0,0,0,3,0,4,0,0,0
"1426",0,0,0,1,1,2,2,4,2
"1427",0,0,0,2,3,2,4,1,2
"1428",0,0,0,3,2,0,3,3,3
"1429",0,0,0,2,1,1,4,1,1
"1430",0,0,0,3,1,1,1,4,3
"1431",0,0,0,3,0,0,3,1,1
"1432",0,0,0,3,1,1,3,2,1
"1433",0,0,0,1,1,3,4,1,2
"1434",0,0,0,2,3,3,3,2,1
"1435",0,0,0,4,3,2,1,1,1
"1436",0,0,0,2,3,2,2,2,2
"1437",0,0,0,4,5,2,0,2,2
"1438",0,0,0,3,3,0,2,3,4
"1439",0,0,0,4,1,6,2,1,1
"1440",0,0,0,0,2,2,4,2,1
"1441",0,0,0,2,3,1,1,2,1
"1442",0,0,0,1,1,1,1,0,2
"1443",0,0,0,2,1,5,4,4,1
"1444",0,0,0,4,1,1,3,1,0
"1445",0,0,0,3,1,4,1,1,1
"1446",0,0,0,1,2,1,2,1,0
"1447",0,0,0,2,2,2,2,0,1
"1448",0,0,0,2,2,1,2,2,4
"1449",0,0,0,2,3,3,3,1,3
"1450",0,0,0,2,1,1,4,1,1
"1451",0,0,0,1,2,1,3,3,1
"1452",0,0,0,2,3,1,3,2,2
"1453",0,0,0,6,2,2,2,3,2
"1454",0,0,0,2,2,1,1,5,2
"1455",0,0,0,2,2,1,3,2,0
"1456",0,0,0,2,3,0,2,3,3
"1457",0,0,0,2,2,0,2,1,1
"1458",0,0,0,5,3,2,1,0,0
"1459",0,0,0,1,1,2,3,1,2
"1460",0,0,0,1,2,3,1,2,2
"1461",0,0,0,2,6,0,2,4,1
"1462",0,0,0,1,1,2,0,3,4
"1463",0,0,0,0,4,0,3,2,6
"1464",0,0,0,3,5,2,0,4,2
"1465",0,0,0,3,2,1,2,2,1
"1466",0,0,0,3,2,2,1,2,4
"1467",0,0,0,2,2,2,0,4,1
"1468",0,0,0,2,6,3,2,2,0
"1469",0,0,0,4,1,2,2,0,1
"1470",0,0,0,3,3,3,2,0,3
"1471",0,0,0,4,3,5,0,1,1
"1472",0,0,0,1,5,3,1,2,3
"1473",0,0,0,1,4,2,1,3,0
"1474",0,0,0,1,4,0,1,4,0
"1475",0,0,0,1,1,4,1,3,1
"1476",0,0,0,1,3,5,0,3,1
"1477",0,0,0,4,2,0,3,2,1
"1478",0,0,0,1,2,1,0,2,4
"1479",0,0,0,3,2,2,1,2,1
"1480",0,0,0,2,2,4,0,1,4
"1481",0,0,0,3,1,2,4,2,2
"1482",0,0,0,3,2,0,2,0,3
"1483",0,0,0,0,2,1,0,3,2
"1484",0,0,0,0,4,2,0,3,1
"1485",0,0,0,0,3,0,2,2,4
"1486",0,0,0,4,2,4,5,2,0
"1487",0,0,0,1,3,1,1,3,2
"1488",0,0,0,1,1,3,2,0,2
"1489",0,0,0,2,1,5,1,1,2
"1490",0,0,0,1,4,1,3,2,2
"1491",0,0,0,3,1,1,3,3,4
"1492",0,0,0,0,2,3,1,3,2
"1493",0,0,0,3,0,1,2,4,3
"1494",0,0,0,2,3,1,3,6,2
"1495",0,0,0,1,1,2,4,3,2
"1496",0,0,0,5,3,1,0,3,3
"1497",0,0,0,0,3,1,3,0,3
"1498",0,0,0,1,4,1,2,3,0
"1499",0,0,0,0,1,1,1,1,3
"1500",0,0,0,2,2,2,2,3,1
"1501",0,0,0,5,1,0,1,2,2
"1502",0,0,0,3,4,1,2,0,2
"1503",0,0,0,2,3,2,2,1,2
"1504",0,0,0,2,2,2,2,1,2
"1505",0,0,0,2,2,2,0,1,2
"1506",0,0,0,2,2,1,2,2,2
"1507",0,0,0,3,2,2,0,2,1
"1508",0,0,0,2,2,0,3,1,1
"1509",0,0,0,0,1,3,2,2,2
"1510",0,0,0,0,2,2,2,1,1
"1511",0,0,0,1,1,4,0,0,5
"1512",0,0,0,2,5,1,2,2,1
"1513",0,0,0,2,3,2,0,0,3
"1514",0,0,0,2,2,1,1,0,2
"1515",0,0,0,2,3,1,2,2,1
"1516",0,0,0,1,1,0,1,2,1
"1517",0,0,0,2,1,6,3,0,2
"1518",0,0,0,1,5,6,0,4,1
"1519",0,0,0,2,0,3,1,3,2
"1520",0,0,0,4,2,5,1,1,2
"1521",0,0,0,4,2,1,2,1,1
"1522",0,0,0,3,2,2,0,2,4
"1523",0,0,0,4,1,3,3,2,2
"1524",0,0,0,5,3,4,2,1,9
"1525",0,0,0,1,2,4,2,0,3
"1526",0,0,0,3,4,2,1,2,0
"1527",0,0,0,3,0,2,0,5,1
"1528",0,0,0,1,4,1,3,3,0
"1529",0,0,0,1,3,2,4,0,3
"1530",0,0,0,4,2,3,3,2,1
"1531",0,0,0,4,1,2,2,0,1
"1532",0,0,0,4,1,1,3,3,2
"1533",0,0,0,1,3,3,1,2,3
"1534",0,0,0,1,4,2,3,1,3
"1535",0,0,0,6,1,4,3,2,1
"1536",0,0,0,2,2,1,3,2,0
"1537",0,0,0,3,4,2,1,1,3
"1538",0,0,0,0,1,0,4,3,2
"1539",0,0,0,1,1,2,4,2,4
"1540",0,0,0,2,3,2,2,2,4
"1541",0,0,0,0,1,3,4,2,2
"1542",0,0,0,4,3,6,5,0,0
"1543",0,0,0,3,7,0,2,3,3
"1544",0,0,0,3,7,3,1,2,2
"1545",0,0,0,1,0,6,3,2,0
"1546",0,0,0,4,3,3,0,3,3
"1547",0,0,0,3,4,3,1,1,2
"1548",0,0,0,2,4,2,2,5,1
"1549",0,0,0,3,6,2,1,5,1
"1550",0,0,0,2,0,2,0,0,1
"1551",0,0,0,1,1,1,1,2,1
"1552",0,0,0,3,0,2,1,2,2
"1553",0,0,0,3,3,1,2,1,2
"1554",0,0,0,2,2,2,1,3,2
"1555",0,0,0,4,1,2,3,2,4
"1556",0,0,0,2,5,2,3,0,0
"1557",0,0,0,2,2,0,3,3,1
"1558",0,0,0,5,7,1,2,4,4
"1559",0,0,0,3,2,2,1,3,0
"1560",0,0,0,3,6,2,3,1,2
"1561",0,0,0,0,2,1,2,2,1
"1562",0,0,0,1,2,0,2,3,2
"1563",0,0,0,3,0,3,3,1,1
"1564",0,0,0,1,1,1,4,2,1
"1565",0,0,0,2,2,4,5,0,1
"1566",0,0,0,3,3,2,3,1,1
"1567",0,0,0,1,1,4,1,2,0
"1568",0,0,0,1,3,3,2,2,4
"1569",0,0,0,3,1,3,3,1,0
"1570",0,0,0,2,3,3,3,1,0
"1571",0,0,0,3,2,0,5,1,0
"1572",0,0,0,6,4,0,3,2,2
"1573",0,0,0,2,4,3,2,1,1
"1574",0,0,0,3,4,3,3,4,2
"1575",0,0,0,1,3,2,3,3,3
"1576",0,0,0,2,0,2,1,0,1
"1577",0,0,0,2,4,3,2,3,0
"1578",0,0,0,1,1,2,1,5,1
"1579",0,0,0,3,2,1,0,0,7
"1580",0,0,0,1,2,0,3,2,1
"1581",0,0,0,1,2,4,0,3,2
"1582",0,0,0,1,1,1,3,3,2
"1583",0,0,0,0,2,1,3,1,0
"1584",0,0,0,2,6,2,1,1,1
"1585",0,0,0,3,2,2,4,1,2
"1586",0,0,0,2,3,5,0,0,2
"1587",0,0,0,2,4,0,1,3,4
"1588",0,0,0,2,0,1,1,2,0
"1589",0,0,0,7,1,1,1,1,0
"1590",0,0,0,1,1,4,5,1,4
"1591",0,0,0,3,3,1,2,1,1
"1592",0,0,0,0,2,3,2,5,2
"1593",0,0,0,3,4,1,2,4,0
"1594",0,0,0,3,0,2,4,3,3
"1595",0,0,0,7,2,4,6,1,2
"1596",0,0,0,2,5,3,0,2,5
"1597",0,0,0,4,2,0,3,2,4
"1598",0,0,0,2,1,1,1,1,2
"1599",0,0,0,2,1,2,3,1,4
"1600",0,0,0,1,3,3,1,1,3
"1601",0,0,0,0,4,2,1,1,2
"1602",0,0,0,4,4,3,1,2,3
"1603",0,0,0,1,2,0,2,0,1
"1604",0,0,0,2,3,2,5,1,3
"1605",0,0,0,3,3,1,1,0,2
"1606",0,0,0,3,0,0,2,2,2
"1607",0,0,0,4,1,1,1,3,0
"1608",0,0,0,3,0,0,0,1,3
"1609",0,0,0,2,1,1,0,1,4
"1610",0,0,0,1,1,4,3,3,3
"1611",0,0,0,1,1,2,1,2,1
"1612",0,0,0,4,3,4,1,4,0
"1613",0,0,0,2,2,3,2,7,4
"1614",0,0,0,3,4,3,3,0,1
"1615",0,0,0,2,4,3,0,1,0
"1616",0,0,0,1,3,1,3,2,4
"1617",0,0,0,4,0,4,2,2,2
"1618",0,0,0,3,4,1,2,0,6
"1619",0,0,0,5,3,0,0,4,3
"1620",0,0,0,3,4,1,2,2,1
"1621",0,0,0,1,0,1,2,0,3
"1622",0,0,0,2,3,3,1,0,1
"1623",0,0,0,0,3,3,0,4,3
"1624",0,0,0,3,1,2,0,3,1
"1625",0,0,0,4,1,6,2,4,0
"1626",0,0,0,2,1,4,4,2,3
"1627",0,0,0,1,3,0,3,2,1
"1628",0,0,0,1,0,4,3,1,1
"1629",0,0,0,3,2,3,0,1,0
"1630",0,0,0,1,4,3,2,2,0
"1631",0,0,0,2,6,0,1,1,1
"1632",0,0,0,2,4,0,2,2,4
"1633",0,0,0,2,2,5,2,2,1
"1634",0,0,0,0,3,1,3,0,1
"1635",0,0,0,3,2,3,6,1,4
"1636",0,0,0,4,2,3,2,2,1
"1637",0,0,0,2,3,2,1,2,5
"1638",0,0,0,2,0,1,3,1,2
"1639",0,0,0,2,0,2,4,0,4
"1640",0,0,0,2,2,1,0,0,3
"1641",0,0,0,0,3,1,1,0,0
"1642",0,0,0,0,2,3,1,2,1
"1643",0,0,0,4,3,4,1,3,4
"1644",0,0,0,1,2,2,1,1,4
"1645",0,0,0,3,0,3,2,3,2
"1646",0,0,0,2,1,3,3,0,0
"1647",0,0,0,1,1,3,4,1,2
"1648",0,0,0,0,2,2,0,4,2
"1649",0,0,0,4,1,2,0,4,3
"1650",0,0,0,2,3,3,4,0,0
"1651",0,0,0,0,3,1,1,2,2
"1652",0,0,0,1,1,0,8,1,2
"1653",0,0,0,0,1,1,1,2,2
"1654",0,0,0,4,4,2,2,3,1
"1655",0,0,0,3,2,2,3,1,0
"1656",0,0,0,3,1,2,2,3,2
"1657",0,0,0,3,1,4,3,0,1
"1658",0,0,0,1,1,5,2,3,3
"1659",0,0,0,3,2,2,1,4,3
"1660",0,0,0,3,3,1,2,2,4
"1661",0,0,0,4,2,2,1,1,3
"1662",0,0,0,1,2,1,2,1,1
"1663",0,0,0,2,1,4,2,1,1
"1664",0,0,0,3,1,1,5,2,1
"1665",0,0,0,1,4,5,2,3,3
"1666",0,0,0,3,2,3,4,2,5
"1667",0,0,0,0,2,1,1,2,3
"1668",0,0,0,1,5,3,3,1,4
"1669",0,0,0,1,3,2,3,0,3
"1670",0,0,0,2,2,2,3,5,1
"1671",0,0,0,1,2,3,1,2,1
"1672",0,0,0,1,1,3,3,1,2
"1673",0,0,0,2,3,3,2,2,1
"1674",0,0,0,4,1,2,1,1,0
"1675",0,0,0,3,1,0,4,1,1
"1676",0,0,0,1,0,3,2,1,3
"1677",0,0,0,3,2,2,2,1,1
"1678",0,0,0,1,4,2,1,2,4
"1679",0,0,0,2,1,2,4,2,2
"1680",0,0,0,2,3,2,1,3,1
"1681",0,0,0,1,1,2,3,2,2
"1682",0,0,0,0,4,3,2,1,4
"1683",0,0,0,2,3,1,3,1,1
"1684",0,0,0,3,1,0,1,2,3
"1685",0,0,0,4,3,2,3,2,0
"1686",0,0,0,2,1,2,1,2,2
"1687",0,0,0,2,2,1,2,3,1
"1688",0,0,0,4,2,3,2,0,2
"1689",0,0,0,3,6,5,0,4,3
"1690",0,0,0,3,4,1,2,3,0
"1691",0,0,0,1,1,1,3,3,0
"1692",0,0,0,1,1,2,2,2,2
"1693",0,0,0,2,2,3,2,1,0
"1694",0,0,0,2,0,2,5,4,1
"1695",0,0,0,3,2,1,0,2,1
"1696",0,0,0,3,1,3,3,5,0
"1697",0,0,0,4,7,2,2,2,1
"1698",0,0,0,1,1,1,2,4,1
"1699",0,0,0,3,3,3,1,3,0
"1700",0,0,0,3,6,3,0,2,2
"1701",0,0,0,0,2,2,4,1,1
"1702",0,0,0,4,2,3,1,3,2
"1703",0,0,0,6,3,1,0,1,0
"1704",0,0,0,4,2,0,0,3,2
"1705",0,0,0,3,3,4,1,0,2
"1706",0,0,0,1,4,1,0,2,2
"1707",0,0,0,3,3,1,3,0,2
"1708",0,0,0,0,2,4,2,1,1
"1709",0,0,0,2,0,1,1,1,2
"1710",0,0,0,2,2,3,3,2,1
"1711",0,0,0,1,2,0,0,3,4
"1712",0,0,0,3,3,7,0,3,1
"1713",0,0,0,2,6,4,2,0,2
"1714",0,0,0,2,3,1,3,4,1
"1715",0,0,0,2,0,3,2,0,2
"1716",0,0,0,0,3,2,3,1,1
"1717",0,0,0,1,2,4,1,4,3
"1718",0,0,0,0,3,1,5,1,3
"1719",0,0,0,5,3,0,4,2,2
"1720",0,0,0,3,3,3,4,2,1
"1721",0,0,0,1,3,2,0,0,3
"1722",0,0,0,3,2,3,1,4,2
"1723",0,0,0,3,2,3,0,2,3
"1724",0,0,0,1,1,1,6,2,1
"1725",0,0,0,1,1,4,2,3,2
"1726",0,0,0,4,3,6,4,2,2
"1727",0,0,0,7,1,2,1,2,0
"1728",0,0,0,3,1,2,3,1,1
"1729",0,0,0,4,0,5,2,3,2
"1730",0,0,0,1,1,3,1,2,2
"1731",0,0,0,3,1,0,1,1,3
"1732",0,0,0,2,1,1,1,2,1
"1733",0,0,0,5,4,4,5,3,1
"1734",0,0,0,2,2,4,0,2,2
"1735",0,0,0,2,4,1,1,3,2
"1736",0,0,0,0,2,3,3,1,4
"1737",0,0,0,6,6,0,2,0,1
"1738",0,0,0,3,2,2,1,3,1
"1739",0,0,0,1,2,2,0,2,1
"1740",0,0,0,6,4,2,0,0,0
"1741",0,0,0,2,1,2,4,3,1
"1742",0,0,0,0,1,2,3,1,1
"1743",0,0,0,2,2,3,6,2,0
"1744",0,0,0,1,4,0,7,2,2
"1745",0,0,0,0,4,2,1,0,3
"1746",0,0,0,2,0,0,3,4,2
"1747",0,0,0,1,4,4,2,2,0
"1748",0,0,0,2,1,3,5,4,2
"1749",0,0,0,3,3,0,1,1,1
"1750",0,0,0,1,4,3,2,0,3
"1751",0,0,0,1,1,1,4,2,0
"1752",0,0,0,2,1,2,2,1,2
"1753",0,0,0,2,4,1,3,2,1
"1754",0,0,0,1,0,1,1,4,8
"1755",0,0,0,1,3,3,2,1,2
"1756",0,0,0,4,0,1,2,1,1
"1757",0,0,0,4,1,4,2,2,2
"1758",0,0,0,2,0,1,2,0,1
"1759",0,0,0,3,0,3,4,0,1
"1760",0,0,0,5,2,0,3,1,1
"1761",0,0,0,2,4,2,3,2,1
"1762",0,0,0,4,6,0,3,3,1
"1763",0,0,0,3,2,3,0,4,3
"1764",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",0,0,0,1,1,1,1,2,1
"1766",0,0,0,4,2,2,1,0,2
"1767",0,0,0,4,1,2,5,0,2
"1768",0,0,0,2,1,1,0,4,0
"1769",0,0,0,4,3,1,1,2,1
"1770",0,0,0,0,2,1,5,2,2
"1771",0,0,0,3,4,3,2,1,0
"1772",0,0,0,2,4,2,2,2,1
"1773",0,0,0,1,1,2,3,5,2
"1774",0,0,0,2,2,4,1,4,2
"1775",0,0,0,5,3,1,4,1,2
"1776",0,0,0,3,1,1,3,2,0
"1777",0,0,0,2,3,1,2,2,2
"1778",0,0,0,3,6,0,2,3,4
"1779",0,0,0,3,1,2,2,4,3
"1780",0,0,0,1,4,3,3,4,1
"1781",0,0,0,5,3,1,0,2,2
"1782",0,0,0,2,1,5,3,2,2
"1783",0,0,0,2,1,0,4,2,1
"1784",0,0,0,3,0,0,2,0,3
"1785",0,0,0,1,4,2,1,1,0
"1786",0,0,0,2,1,1,2,1,1
"1787",0,0,0,2,4,1,2,1,3
"1788",0,0,0,1,4,4,4,2,1
"1789",0,0,0,3,4,2,1,5,1
"1790",0,0,0,3,2,1,2,1,3
"1791",0,0,0,5,2,4,2,1,0
"1792",0,0,0,1,1,1,4,3,6
"1793",0,0,0,4,4,4,1,3,0
"1794",0,0,0,2,1,2,2,2,0
"1795",0,0,0,3,3,1,3,2,1
"1796",0,0,0,4,2,3,2,3,1
"1797",0,0,0,2,3,4,3,2,0
"1798",0,0,0,4,0,0,2,1,3
"1799",0,0,0,5,2,4,4,3,4
"1800",0,0,0,6,0,0,3,2,1
"1801",0,0,0,1,4,1,1,3,0
"1802",0,0,0,2,2,3,0,1,2
"1803",0,0,0,2,1,0,0,1,1
"1804",0,0,0,1,2,2,2,0,4
"1805",0,0,0,1,1,1,1,0,1
"1806",0,0,0,2,3,0,1,1,1
"1807",0,0,0,1,0,1,0,0,2
"1808",0,0,0,2,2,4,2,0,2
"1809",0,0,0,2,4,0,3,2,3
"1810",0,0,0,1,2,1,3,2,1
"1811",0,0,0,2,1,0,1,3,1
"1812",0,0,0,1,2,2,1,1,1
"1813",0,0,0,2,3,1,0,2,0
"1814",0,0,0,1,1,1,4,2,1
"1815",0,0,0,2,4,3,1,0,4
"1816",0,0,0,2,1,0,2,2,3
"1817",0,0,0,3,1,4,2,1,2
"1818",0,0,0,2,0,0,1,2,0
"1819",0,0,0,4,2,1,3,3,5
"1820",0,0,0,2,1,5,2,1,1
"1821",0,0,0,0,3,3,0,1,2
"1822",0,0,0,3,4,2,1,4,0
"1823",0,0,0,3,0,3,4,2,5
"1824",0,0,0,3,3,4,4,2,0
"1825",0,0,0,2,0,2,0,2,0
"1826",0,0,0,2,3,3,2,2,2
"1827",0,0,0,2,1,3,1,2,2
"1828",0,0,0,4,0,1,2,0,1
"1829",0,0,0,2,3,2,1,4,1
"1830",0,0,0,3,0,1,3,1,4
"1831",0,0,0,1,5,1,4,4,2
"1832",0,0,0,2,2,2,2,2,3
"1833",0,0,0,2,2,3,0,4,2
"1834",0,0,0,2,2,1,3,2,2
"1835",0,0,0,1,2,1,1,0,0
"1836",0,0,0,3,2,2,1,1,1
"1837",0,0,0,3,0,2,4,2,3
"1838",0,0,0,1,3,0,5,3,2
"1839",0,0,0,0,1,0,0,3,2
"1840",0,0,0,1,2,0,4,2,2
"1841",0,0,0,7,3,0,3,0,2
"1842",0,0,0,4,1,2,4,2,0
"1843",0,0,0,6,1,1,3,2,2
"1844",0,0,0,3,2,2,0,1,0
"1845",0,0,0,0,0,2,3,3,1
"1846",0,0,0,3,3,2,3,0,1
"1847",0,0,0,0,1,3,3,1,1
"1848",0,0,0,1,2,3,4,0,1
"1849",0,0,0,5,4,3,2,1,1
"1850",0,0,0,6,0,0,4,2,0
"1851",0,0,0,4,1,2,3,0,2
"1852",0,0,0,2,3,2,3,0,2
"1853",0,0,0,2,2,2,0,4,1
"1854",0,0,0,0,0,0,3,2,1
"1855",0,0,0,2,2,1,2,5,2
"1856",0,0,0,3,1,3,3,1,1
"1857",0,0,0,1,0,0,3,0,1
"1858",0,0,0,0,4,1,3,0,0
"1859",0,0,0,5,1,2,1,0,0
"1860",0,0,0,4,2,2,1,2,4
"1861",0,0,0,4,0,2,0,1,3
"1862",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",0,0,0,2,0,1,1,2,2
"1864",0,0,0,1,2,0,2,5,2
"1865",0,0,0,2,4,4,3,2,3
"1866",0,0,0,4,2,2,3,2,1
"1867",0,0,0,3,4,2,0,4,1
"1868",0,0,0,5,3,4,2,2,0
"1869",0,0,0,2,2,4,2,0,3
"1870",0,0,0,2,0,2,3,0,2
"1871",0,0,0,3,1,1,2,1,1
"1872",0,0,0,1,1,1,1,1,3
"1873",0,0,0,3,1,2,1,1,3
"1874",0,0,0,2,4,4,1,3,2
"1875",0,0,0,2,3,2,3,0,0
"1876",0,0,0,0,4,4,0,2,2
"1877",0,0,0,3,4,0,1,2,1
"1878",0,0,0,4,1,1,5,2,3
"1879",0,0,0,0,4,3,3,1,2
"1880",0,0,0,3,1,2,1,1,2
"1881",0,0,0,3,3,4,3,2,3
"1882",0,0,0,0,6,0,2,4,3
"1883",0,0,0,3,4,1,2,0,2
"1884",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1885",0,0,0,1,3,2,0,3,1
"1886",0,0,0,3,4,3,1,2,1
"1887",0,0,0,1,3,1,2,2,1
"1888",0,0,0,1,6,1,4,2,1
"1889",0,0,0,1,1,2,3,2,2
"1890",0,0,0,2,3,1,2,1,0
"1891",0,0,0,5,1,2,2,3,4
"1892",0,0,0,1,3,2,0,2,2
"1893",0,0,0,1,2,2,5,4,2
"1894",0,0,0,1,2,3,3,1,2
"1895",0,0,0,1,1,3,0,0,0
"1896",0,0,0,2,2,4,3,2,2
"1897",0,0,0,6,2,1,4,1,3
"1898",0,0,0,4,4,4,3,5,1
"1899",0,0,0,1,1,0,2,1,2
"1900",0,0,0,1,3,1,4,6,3
"1901",0,0,0,1,0,3,3,1,3
"1902",0,0,0,1,1,1,1,0,1
"1903",0,0,0,2,1,2,0,1,4
"1904",0,0,0,3,0,1,1,1,0
"1905",0,0,0,2,3,1,1,4,2
"1906",0,0,0,4,4,2,3,1,2
"1907",0,0,0,1,3,2,5,2,0
"1908",0,0,0,1,2,3,3,2,3
"1909",0,0,0,2,4,2,1,2,0
"1910",0,0,0,4,0,6,3,3,3
"1911",0,0,0,4,4,2,2,2,3
"1912",0,0,0,4,1,1,1,3,2
"1913",0,0,0,4,1,1,3,2,2
"1914",0,0,0,1,1,4,1,2,4
"1915",0,0,0,2,3,3,2,3,1
"1916",0,0,0,6,1,2,2,4,0
"1917",0,0,0,4,4,1,0,3,2
"1918",0,0,0,2,2,2,0,2,3
"1919",0,0,0,2,1,2,2,3,1
"1920",0,0,0,2,2,1,0,4,0
"1921",0,0,0,4,3,0,1,1,1
"1922",0,0,0,4,0,1,3,1,2
"1923",0,0,0,1,1,2,1,3,0
"1924",0,0,0,1,1,1,0,1,1
"1925",0,0,0,2,3,2,3,1,1
"1926",0,0,0,3,1,3,0,4,0
"1927",0,0,0,2,0,1,3,2,3
"1928",0,0,0,3,2,2,4,2,0
"1929",0,0,0,0,1,0,3,0,2
"1930",0,0,0,2,4,0,0,6,0
"1931",0,0,0,0,2,2,4,0,2
"1932",0,0,0,2,2,5,2,1,3
"1933",0,0,0,4,0,2,2,3,2
"1934",0,0,0,2,2,4,3,1,2
"1935",0,0,0,3,1,1,1,0,2
"1936",0,0,0,3,0,2,0,0,3
"1937",0,0,0,1,1,2,2,1,2
