"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1311",0,0,0,4,3,1,4,2,2
"1312",0,0,0,1,2,4,3,2,3
"1313",0,0,0,2,2,3,2,2,1
"1314",0,0,0,2,1,2,1,0,4
"1315",0,0,0,4,3,2,2,2,1
"1316",0,0,0,3,2,0,2,3,1
"1317",0,0,0,2,2,2,1,0,4
"1318",0,0,0,4,1,1,2,1,2
"1319",0,0,0,4,1,2,3,3,4
"1320",0,0,0,5,1,2,3,1,1
"1321",0,0,0,4,4,4,0,5,3
"1322",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",0,0,0,4,2,2,3,2,0
"1324",0,0,0,2,4,2,1,1,2
"1325",0,0,0,2,2,1,4,2,1
"1326",0,0,0,3,0,2,1,2,3
"1327",0,0,0,3,1,1,1,0,4
"1328",0,0,0,2,3,2,0,5,3
"1329",0,0,0,3,1,2,1,6,1
"1330",0,0,0,1,1,2,0,4,1
"1331",0,0,0,2,4,2,5,1,0
"1332",0,0,0,1,6,1,1,0,1
"1333",0,0,0,2,3,3,3,2,2
"1334",0,0,0,5,1,1,2,2,0
"1335",0,0,0,2,3,1,3,1,3
"1336",0,0,0,3,2,1,3,0,4
"1337",0,0,0,2,0,1,2,3,3
"1338",0,0,0,3,0,0,3,4,2
"1339",0,0,0,2,0,1,3,2,2
"1340",0,0,0,3,2,1,1,3,2
"1341",0,0,0,2,1,3,4,4,0
"1342",0,0,0,2,1,0,1,2,1
"1343",0,0,0,2,4,1,0,4,1
"1344",0,0,0,2,7,0,2,2,0
"1345",0,0,0,3,2,4,2,2,1
"1346",0,0,0,8,3,1,2,2,0
"1347",0,0,0,2,0,3,3,0,2
"1348",0,0,0,6,0,1,3,1,1
"1349",0,0,0,3,3,2,1,3,3
"1350",0,0,0,2,2,1,3,4,3
"1351",0,0,0,3,3,1,3,1,2
"1352",0,0,0,3,5,2,5,3,2
"1353",0,0,0,3,2,3,0,1,1
"1354",0,0,0,2,3,2,2,2,0
"1355",0,0,0,3,1,1,0,3,0
"1356",0,0,0,0,2,7,0,0,0
"1357",0,0,0,4,1,3,2,1,2
"1358",0,0,0,1,1,1,3,2,2
"1359",0,0,0,0,0,3,2,1,1
"1360",0,0,0,4,1,1,2,2,2
"1361",0,0,0,5,1,1,2,2,2
"1362",0,0,0,3,1,2,1,2,5
"1363",0,0,0,0,3,4,3,0,1
"1364",0,0,0,3,1,3,2,2,0
"1365",0,0,0,4,0,6,2,3,4
"1366",0,0,0,3,4,3,1,2,1
"1367",0,0,0,3,1,1,6,0,1
"1368",0,0,0,4,2,2,2,2,1
"1369",0,0,0,1,3,2,4,2,0
"1370",0,0,0,3,1,1,2,1,1
"1371",0,0,0,3,2,3,4,3,0
"1372",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",0,0,0,1,4,3,1,3,0
"1374",0,0,0,1,2,4,1,3,1
"1375",0,0,0,1,1,1,1,4,3
"1376",0,0,0,2,3,3,1,2,1
"1377",0,0,0,4,0,2,1,1,1
"1378",0,0,0,1,5,3,2,2,2
"1379",0,0,0,4,1,1,1,2,2
"1380",0,0,0,0,3,2,2,3,1
"1381",0,0,0,1,3,2,2,3,2
"1382",0,0,0,2,3,5,4,1,0
"1383",0,0,0,1,0,3,3,3,2
"1384",0,0,0,6,2,0,3,2,2
"1385",0,0,0,2,1,3,1,2,0
"1386",0,0,0,5,2,1,2,1,1
"1387",0,0,0,3,2,4,0,2,2
"1388",0,0,0,2,3,1,2,3,4
"1389",0,0,0,1,5,2,3,2,1
"1390",0,0,0,2,1,2,0,4,1
"1391",0,0,0,3,2,3,2,1,0
"1392",0,0,0,1,4,0,1,4,0
"1393",0,0,0,2,3,4,1,2,3
"1394",0,0,0,6,1,0,1,3,4
"1395",0,0,0,4,3,1,4,2,0
"1396",0,0,0,1,2,3,4,3,2
"1397",0,0,0,3,2,2,2,0,1
"1398",0,0,0,3,4,1,3,1,2
"1399",0,0,0,0,5,5,2,2,1
"1400",0,0,0,2,3,5,1,3,6
"1401",0,0,0,1,6,2,3,2,1
"1402",0,0,0,1,1,0,6,2,2
"1403",0,0,0,0,3,3,4,1,2
"1404",0,0,0,2,3,0,3,1,0
"1405",0,0,0,2,2,3,1,2,2
"1406",0,0,0,5,2,1,2,2,3
"1407",0,0,0,1,2,5,4,1,2
"1408",0,0,0,0,2,1,0,3,2
"1409",0,0,0,1,2,1,5,3,3
"1410",0,0,0,1,1,0,4,2,2
"1411",0,0,0,1,1,2,2,1,0
"1412",0,0,0,3,2,0,1,2,0
"1413",0,0,0,4,3,1,0,1,1
"1414",0,0,0,2,3,1,1,2,1
"1415",0,0,0,2,2,1,1,1,0
"1416",0,0,0,1,2,3,1,2,0
"1417",0,0,0,2,5,1,2,0,2
"1418",0,0,0,3,2,2,4,5,2
"1419",0,0,0,2,0,2,2,3,3
"1420",0,0,0,3,3,1,3,1,3
"1421",0,0,0,2,4,4,4,1,3
"1422",0,0,0,1,3,4,3,0,2
"1423",0,0,0,5,5,0,1,2,3
"1424",0,0,0,2,0,1,0,1,2
"1425",0,0,0,1,2,1,3,5,2
"1426",0,0,0,2,2,2,2,1,2
"1427",0,0,0,4,1,2,1,2,2
"1428",0,0,0,3,3,5,2,4,2
"1429",0,0,0,0,4,1,1,1,0
"1430",0,0,0,1,1,4,3,2,3
"1431",0,0,0,4,2,0,0,6,0
"1432",0,0,0,3,2,4,1,4,4
"1433",0,0,0,2,1,3,1,2,1
"1434",0,0,0,2,4,2,2,1,2
"1435",0,0,0,2,2,4,1,2,2
"1436",0,0,0,2,3,2,3,2,1
"1437",0,0,0,2,1,1,3,1,2
"1438",0,0,0,1,1,2,3,3,3
"1439",0,0,0,3,2,2,2,2,1
"1440",0,0,0,2,3,1,2,2,3
"1441",0,0,0,2,1,4,3,0,3
"1442",0,0,0,2,0,1,1,0,1
"1443",0,0,0,5,1,1,3,2,1
"1444",0,0,0,3,5,2,2,3,1
"1445",0,0,0,5,0,0,0,2,2
"1446",0,0,0,0,4,0,1,2,3
"1447",0,0,0,0,2,1,1,3,2
"1448",0,0,0,3,3,1,6,1,1
"1449",0,0,0,1,2,1,0,3,0
"1450",0,0,0,5,3,2,1,1,4
"1451",0,0,0,0,1,4,2,2,1
"1452",0,0,0,0,2,3,4,1,3
"1453",0,0,0,0,2,1,3,2,1
"1454",0,0,0,2,1,2,2,1,5
"1455",0,0,0,3,2,2,1,2,5
"1456",0,0,0,2,1,2,5,1,4
"1457",0,0,0,2,2,0,2,1,1
"1458",0,0,0,1,0,0,1,1,0
"1459",0,0,0,4,4,1,1,3,2
"1460",0,0,0,2,0,1,3,2,4
"1461",0,0,0,3,3,1,1,1,1
"1462",0,0,0,2,4,0,2,2,2
"1463",0,0,0,1,0,2,4,2,1
"1464",0,0,0,2,1,2,1,3,3
"1465",0,0,0,0,3,3,2,1,3
"1466",0,0,0,0,2,2,1,3,0
"1467",0,0,0,3,4,0,1,2,2
"1468",0,0,0,3,2,0,4,1,0
"1469",0,0,0,1,2,3,3,0,2
"1470",0,0,0,2,1,3,3,4,3
"1471",0,0,0,2,3,3,0,3,6
"1472",0,0,0,4,0,0,2,2,2
"1473",0,0,0,0,4,0,5,0,1
"1474",0,0,0,1,2,2,1,2,4
"1475",0,0,0,3,2,2,2,1,2
"1476",0,0,0,4,0,1,2,2,1
"1477",0,0,0,1,4,3,0,4,2
"1478",0,0,0,1,3,4,1,1,0
"1479",0,0,0,2,4,1,1,0,0
"1480",0,0,0,3,3,4,4,0,4
"1481",0,0,0,2,1,3,3,4,3
"1482",0,0,0,2,2,2,3,2,4
"1483",0,0,0,1,2,2,4,2,3
"1484",0,0,0,2,4,3,1,2,2
"1485",0,0,0,0,2,2,0,1,4
"1486",0,0,0,4,1,3,1,1,4
"1487",0,0,0,0,4,1,2,1,3
"1488",0,0,0,3,2,1,4,3,1
"1489",0,0,0,1,3,2,0,1,1
"1490",0,0,0,4,1,0,2,2,1
"1491",0,0,0,4,1,1,2,2,3
"1492",0,0,0,4,1,1,2,1,2
"1493",0,0,0,2,4,2,2,2,0
"1494",0,0,0,3,0,1,3,0,1
"1495",0,0,0,2,5,4,2,1,4
"1496",0,0,0,3,2,2,1,1,2
"1497",0,0,0,0,1,2,2,1,1
"1498",0,0,0,1,1,2,2,3,2
"1499",0,0,0,7,3,1,2,2,2
"1500",0,0,0,2,1,2,2,1,6
"1501",0,0,0,5,2,2,1,3,1
"1502",0,0,0,2,1,3,0,3,3
"1503",0,0,0,1,3,2,0,1,2
"1504",0,0,0,3,2,1,2,2,0
"1505",0,0,0,2,1,3,3,1,3
"1506",0,0,0,3,0,2,1,3,2
"1507",0,0,0,2,1,0,1,2,3
"1508",0,0,0,3,0,1,3,2,1
"1509",0,0,0,2,1,2,2,5,4
"1510",0,0,0,2,2,4,3,1,1
"1511",0,0,0,1,0,1,2,3,8
"1512",0,0,0,0,1,3,4,0,0
"1513",0,0,0,1,1,3,2,2,1
"1514",0,0,0,2,6,1,0,1,0
"1515",0,0,0,1,3,2,2,0,1
"1516",0,0,0,3,3,3,1,2,5
"1517",0,0,0,5,3,2,1,1,1
"1518",0,0,0,1,3,3,1,1,2
"1519",0,0,0,2,3,3,1,1,2
"1520",0,0,0,2,2,1,5,2,1
"1521",0,0,0,0,2,3,3,1,4
"1522",0,0,0,2,3,2,1,1,4
"1523",0,0,0,1,1,0,3,2,1
"1524",0,0,0,0,2,1,1,1,2
"1525",0,0,0,4,2,1,0,3,4
"1526",0,0,0,2,1,0,3,0,0
"1527",0,0,0,5,2,0,2,6,1
"1528",0,0,0,0,1,3,1,2,1
"1529",0,0,0,4,3,3,0,1,0
"1530",0,0,0,6,1,3,3,0,2
"1531",0,0,0,0,4,3,2,0,0
"1532",0,0,0,1,1,3,1,1,5
"1533",0,0,0,0,1,7,3,2,2
"1534",0,0,0,2,5,2,0,2,2
"1535",0,0,0,5,4,2,3,2,3
"1536",0,0,0,3,0,3,2,3,5
"1537",0,0,0,2,3,0,2,1,3
"1538",0,0,0,2,1,4,1,2,1
"1539",0,0,0,2,3,3,2,1,3
"1540",0,0,0,3,2,0,0,5,3
"1541",0,0,0,2,3,1,2,3,1
"1542",0,0,0,1,1,2,2,2,3
"1543",0,0,0,2,5,3,2,2,2
"1544",0,0,0,1,2,3,3,1,3
"1545",0,0,0,1,2,2,1,3,1
"1546",0,0,0,0,4,1,3,1,3
"1547",0,0,0,3,2,0,3,2,1
"1548",0,0,0,2,4,0,2,1,3
"1549",0,0,0,2,2,1,4,3,7
"1550",0,0,0,1,2,2,1,4,3
"1551",0,0,0,6,2,3,5,1,1
"1552",0,0,0,1,4,4,2,3,1
"1553",0,0,0,1,2,2,2,1,2
"1554",0,0,0,2,4,4,0,1,1
"1555",0,0,0,1,2,3,4,2,3
"1556",0,0,0,1,1,3,1,2,1
"1557",0,0,0,0,1,0,5,2,2
"1558",0,0,0,1,1,2,4,3,3
"1559",0,0,0,2,1,1,1,3,2
"1560",0,0,0,2,3,1,3,0,3
"1561",0,0,0,0,1,2,1,0,0
"1562",0,0,0,1,2,0,2,3,2
"1563",0,0,0,2,2,3,1,0,2
"1564",0,0,0,4,3,1,3,1,2
"1565",0,0,0,2,2,1,0,4,1
"1566",0,0,0,3,1,4,4,1,0
"1567",0,0,0,1,3,3,4,1,2
"1568",0,0,0,3,2,3,1,3,1
"1569",0,0,0,2,2,3,4,0,0
"1570",0,0,0,2,4,1,2,4,2
"1571",0,0,0,3,3,3,1,2,5
"1572",0,0,0,2,4,4,4,0,3
"1573",0,0,0,2,4,3,0,2,1
"1574",0,0,0,3,2,1,1,1,1
"1575",0,0,0,2,0,2,1,2,0
"1576",0,0,0,0,2,2,2,0,3
"1577",0,0,0,1,1,1,3,4,1
"1578",0,0,0,5,5,3,1,3,1
"1579",0,0,0,3,2,4,2,0,1
"1580",0,0,0,1,2,3,2,2,1
"1581",0,0,0,0,0,2,5,3,4
"1582",0,0,0,2,2,1,1,4,3
"1583",0,0,0,3,4,1,3,4,2
"1584",0,0,0,2,0,2,1,0,5
"1585",0,0,0,4,3,2,1,1,0
"1586",0,0,0,3,5,5,0,2,1
"1587",0,0,0,3,2,0,1,1,2
"1588",0,0,0,1,1,2,0,2,3
"1589",0,0,0,4,3,0,2,0,1
"1590",0,0,0,1,3,3,1,3,1
"1591",0,0,0,2,5,2,1,2,3
"1592",0,0,0,1,1,3,3,1,2
"1593",0,0,0,1,2,3,3,1,2
"1594",0,0,0,4,3,4,2,1,1
"1595",0,0,0,3,2,0,2,2,4
"1596",0,0,0,2,2,2,3,2,4
"1597",0,0,0,0,1,3,4,1,2
"1598",0,0,0,2,3,3,4,0,1
"1599",0,0,0,1,1,3,2,0,1
"1600",0,0,0,1,1,1,1,2,2
"1601",0,0,0,2,3,3,0,1,2
"1602",0,0,0,4,5,0,3,1,2
"1603",0,0,0,2,1,4,2,2,0
"1604",0,0,0,2,3,0,3,4,1
"1605",0,0,0,4,2,2,2,3,1
"1606",0,0,0,4,3,2,2,3,2
"1607",0,0,0,1,3,1,1,2,3
"1608",0,0,0,3,1,1,1,2,2
"1609",0,0,0,1,3,0,3,2,0
"1610",0,0,0,3,4,2,2,3,0
"1611",0,0,0,4,1,6,1,2,1
"1612",0,0,0,4,3,4,1,2,2
"1613",0,0,0,2,0,2,5,2,1
"1614",0,0,0,3,3,5,1,3,1
"1615",0,0,0,1,5,3,2,1,2
"1616",0,0,0,2,0,4,5,1,1
"1617",0,0,0,3,1,3,0,1,1
"1618",0,0,0,1,3,2,1,1,2
"1619",0,0,0,0,2,1,1,4,2
"1620",0,0,0,5,3,3,3,2,2
"1621",0,0,0,3,1,1,2,3,3
"1622",0,0,0,3,1,3,1,0,1
"1623",0,0,0,0,2,3,0,1,3
"1624",0,0,0,2,2,1,7,1,2
"1625",0,0,0,2,6,3,1,1,3
"1626",0,0,0,5,3,1,2,0,3
"1627",0,0,0,1,3,2,0,5,1
"1628",0,0,0,5,2,0,1,1,2
"1629",0,0,0,2,5,3,3,2,3
"1630",0,0,0,1,1,3,1,0,1
"1631",0,0,0,2,1,2,5,2,1
"1632",0,0,0,0,2,1,0,3,2
"1633",0,0,0,2,1,3,6,1,0
"1634",0,0,0,3,1,3,1,1,1
"1635",0,0,0,4,3,1,1,2,2
"1636",0,0,0,2,1,0,2,1,3
"1637",0,0,0,2,4,2,2,1,0
"1638",0,0,0,4,2,2,2,2,2
"1639",0,0,0,2,2,1,2,2,3
"1640",0,0,0,1,3,1,2,4,1
"1641",0,0,0,4,1,4,2,1,3
"1642",0,0,0,5,4,0,1,3,0
"1643",0,0,0,1,3,0,2,0,4
"1644",0,0,0,4,3,0,2,2,1
"1645",0,0,0,0,0,2,2,1,0
"1646",0,0,0,1,3,4,5,5,3
"1647",0,0,0,3,2,1,2,2,1
"1648",0,0,0,3,3,1,1,0,3
"1649",0,0,0,1,5,2,3,2,1
"1650",0,0,0,3,1,1,2,2,4
"1651",0,0,0,0,3,3,4,3,1
"1652",0,0,0,2,4,3,1,2,0
"1653",0,0,0,2,1,2,3,4,2
"1654",0,0,0,1,1,1,2,10,2
"1655",0,0,0,0,0,3,0,0,2
"1656",0,0,0,1,2,0,4,2,1
"1657",0,0,0,0,5,0,2,0,5
"1658",0,0,0,1,1,3,4,1,1
"1659",0,0,0,4,4,2,2,2,0
"1660",0,0,0,1,2,3,0,4,2
"1661",0,0,0,3,1,2,1,1,2
"1662",0,0,0,1,2,1,1,2,3
"1663",0,0,0,1,2,2,2,2,0
"1664",0,0,0,3,3,2,1,2,4
"1665",0,0,0,0,3,1,2,5,1
"1666",0,0,0,3,2,3,4,2,5
"1667",0,0,0,6,1,3,2,1,2
"1668",0,0,0,0,2,0,5,2,3
"1669",0,0,0,3,1,1,1,2,0
"1670",0,0,0,1,1,1,3,2,2
"1671",0,0,0,0,0,2,1,1,0
"1672",0,0,0,2,1,1,4,3,2
"1673",0,0,0,4,1,2,4,2,1
"1674",0,0,0,2,0,0,3,3,3
"1675",0,0,0,2,3,1,2,1,2
"1676",0,0,0,2,2,1,1,1,5
"1677",0,0,0,3,2,1,3,2,3
"1678",0,0,0,0,2,3,2,5,1
"1679",0,0,0,2,3,1,2,2,2
"1680",0,0,0,4,0,3,4,3,2
"1681",0,0,0,0,5,2,3,2,0
"1682",0,0,0,2,5,4,3,3,2
"1683",0,0,0,3,3,3,1,1,0
"1684",0,0,0,2,2,4,2,2,1
"1685",0,0,0,2,0,3,6,2,1
"1686",0,0,0,1,3,4,3,2,1
"1687",0,0,0,2,3,1,0,2,0
"1688",0,0,0,1,1,4,1,4,2
"1689",0,0,0,2,1,1,1,2,2
"1690",0,0,0,1,2,2,1,3,2
"1691",0,0,0,1,2,2,2,3,0
"1692",0,0,0,1,0,2,2,2,3
"1693",0,0,0,3,3,1,0,3,4
"1694",0,0,0,3,2,2,2,2,3
"1695",0,0,0,1,1,1,5,3,1
"1696",0,0,0,5,3,0,3,1,4
"1697",0,0,0,2,2,1,2,0,1
"1698",0,0,0,1,1,2,0,6,0
"1699",0,0,0,1,3,3,1,2,2
"1700",0,0,0,2,2,2,2,1,4
"1701",0,0,0,0,0,2,4,1,5
"1702",0,0,0,1,2,5,2,2,1
"1703",0,0,0,2,2,3,2,4,2
"1704",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",0,0,0,2,1,3,0,1,0
"1706",0,0,0,3,3,5,1,1,1
"1707",0,0,0,1,2,4,3,2,2
"1708",0,0,0,4,2,2,3,2,1
"1709",0,0,0,2,0,5,1,1,2
"1710",0,0,0,3,3,2,0,1,3
"1711",0,0,0,4,1,2,3,4,1
"1712",0,0,0,1,3,1,1,3,4
"1713",0,0,0,0,1,3,3,3,5
"1714",0,0,0,3,3,2,3,0,4
"1715",0,0,0,3,1,0,2,3,4
"1716",0,0,0,3,1,3,1,2,1
"1717",0,0,0,2,0,1,1,2,4
"1718",0,0,0,1,1,2,1,3,1
"1719",0,0,0,2,2,0,2,3,2
"1720",0,0,0,4,2,5,1,2,2
"1721",0,0,0,3,2,1,2,0,1
"1722",0,0,0,4,1,1,4,2,0
"1723",0,0,0,2,5,1,4,1,1
"1724",0,0,0,5,3,2,5,5,0
"1725",0,0,0,2,2,0,2,2,4
"1726",0,0,0,5,0,3,3,2,2
"1727",0,0,0,3,3,1,2,0,0
"1728",0,0,0,2,0,1,3,1,0
"1729",0,0,0,4,5,2,6,3,3
"1730",0,0,0,4,3,3,1,1,0
"1731",0,0,0,2,2,1,2,2,1
"1732",0,0,0,2,1,1,0,4,2
"1733",0,0,0,4,3,2,1,2,3
"1734",0,0,0,4,1,2,2,2,1
"1735",0,0,0,0,5,1,0,1,1
"1736",0,0,0,2,3,1,1,4,2
"1737",0,0,0,0,2,1,1,1,1
"1738",0,0,0,3,2,3,2,1,2
"1739",0,0,0,1,0,1,2,2,4
"1740",0,0,0,1,2,3,3,0,2
"1741",0,0,0,3,2,3,1,1,1
"1742",0,0,0,3,1,2,2,1,2
"1743",0,0,0,1,0,4,2,0,3
"1744",0,0,0,4,1,5,1,2,0
"1745",0,0,0,3,0,3,4,1,1
"1746",0,0,0,2,1,2,5,0,2
"1747",0,0,0,2,2,4,3,1,1
"1748",0,0,0,3,1,2,2,2,1
"1749",0,0,0,1,4,4,3,3,2
"1750",0,0,0,1,4,5,2,3,1
"1751",0,0,0,0,1,3,5,1,1
"1752",0,0,0,2,0,1,1,1,0
"1753",0,0,0,1,0,1,2,1,2
"1754",0,0,0,2,0,2,1,6,2
"1755",0,0,0,2,4,2,1,4,2
"1756",0,0,0,1,1,3,4,1,2
"1757",0,0,0,1,2,2,4,2,2
"1758",0,0,0,5,2,3,2,2,5
"1759",0,0,0,2,1,4,3,1,2
"1760",0,0,0,1,3,1,3,5,0
"1761",0,0,0,0,2,2,4,3,0
"1762",0,0,0,3,3,5,1,2,2
"1763",0,0,0,2,4,2,2,2,1
"1764",0,0,0,1,3,1,5,2,1
"1765",0,0,0,3,5,3,3,2,1
"1766",0,0,0,3,4,5,1,1,3
"1767",0,0,0,1,3,2,3,4,4
"1768",0,0,0,2,2,2,2,3,1
"1769",0,0,0,1,2,2,4,5,5
"1770",0,0,0,0,2,2,5,1,3
"1771",0,0,0,3,4,3,2,1,0
"1772",0,0,0,1,2,2,3,2,0
"1773",0,0,0,3,0,3,2,2,0
"1774",0,0,0,3,5,2,3,3,2
"1775",0,0,0,2,1,2,4,3,2
"1776",0,0,0,2,3,2,3,1,0
"1777",0,0,0,3,2,3,1,0,0
"1778",0,0,0,3,2,1,5,3,1
"1779",0,0,0,1,3,4,2,0,2
"1780",0,0,0,2,2,3,1,0,3
"1781",0,0,0,5,2,0,3,1,3
"1782",0,0,0,2,2,7,3,2,3
"1783",0,0,0,2,2,2,3,1,1
"1784",0,0,0,2,2,1,3,0,2
"1785",0,0,0,4,4,5,3,1,1
"1786",0,0,0,1,1,1,1,0,2
"1787",0,0,0,3,2,2,1,1,0
"1788",0,0,0,1,3,2,2,0,1
"1789",0,0,0,3,3,3,2,2,3
"1790",0,0,0,2,3,1,5,0,4
"1791",0,0,0,1,4,0,0,1,2
"1792",0,0,0,5,0,2,3,3,2
"1793",0,0,0,3,5,2,2,0,2
"1794",0,0,0,2,4,1,1,2,0
"1795",0,0,0,1,2,4,2,1,4
"1796",0,0,0,4,4,1,0,2,0
"1797",0,0,0,1,2,2,3,3,1
"1798",0,0,0,2,2,1,2,4,0
"1799",0,0,0,1,2,2,0,0,2
"1800",0,0,0,3,2,3,4,2,3
"1801",0,0,0,1,2,3,0,0,3
"1802",0,0,0,3,3,2,6,2,1
"1803",0,0,0,0,3,0,0,3,1
"1804",0,0,0,2,4,2,4,3,3
"1805",0,0,0,2,2,3,1,2,2
"1806",0,0,0,3,6,0,1,3,2
"1807",0,0,0,3,2,3,2,2,1
"1808",0,0,0,3,4,4,0,2,2
"1809",0,0,0,1,2,2,3,2,4
"1810",0,0,0,0,4,3,1,2,0
"1811",0,0,0,3,1,0,3,0,2
"1812",0,0,0,2,3,1,0,2,2
"1813",0,0,0,2,1,6,1,0,1
"1814",0,0,0,1,1,3,1,3,2
"1815",0,0,0,1,3,3,0,4,5
"1816",0,0,0,3,2,6,1,1,2
"1817",0,0,0,6,1,0,3,1,5
"1818",0,0,0,1,1,3,3,4,1
"1819",0,0,0,2,0,2,0,0,0
"1820",0,0,0,0,3,3,1,2,1
"1821",0,0,0,2,2,3,6,3,0
"1822",0,0,0,2,1,3,3,0,4
"1823",0,0,0,4,1,3,4,2,2
"1824",0,0,0,2,2,3,1,4,3
"1825",0,0,0,4,1,1,1,1,2
"1826",0,0,0,4,2,1,1,1,1
"1827",0,0,0,1,1,2,2,2,2
"1828",0,0,0,1,5,2,1,0,1
"1829",0,0,0,1,3,1,2,3,2
"1830",0,0,0,5,0,0,1,4,2
"1831",0,0,0,4,3,1,0,1,0
"1832",0,0,0,4,6,2,3,2,1
"1833",0,0,0,3,4,2,2,0,2
"1834",0,0,0,1,0,2,1,0,0
"1835",0,0,0,3,3,3,1,3,2
"1836",0,0,0,3,1,3,3,3,1
"1837",0,0,0,0,0,2,0,4,2
"1838",0,0,0,4,1,1,3,3,2
"1839",0,0,0,1,6,0,2,4,3
"1840",0,0,0,0,4,0,2,3,0
"1841",0,0,0,1,2,7,3,2,0
"1842",0,0,0,0,3,1,3,1,0
"1843",0,0,0,4,0,6,2,3,2
"1844",0,0,0,2,1,1,2,1,1
"1845",0,0,0,3,2,1,4,0,0
"1846",0,0,0,0,1,0,1,4,1
"1847",0,0,0,2,3,3,1,2,1
"1848",0,0,0,1,4,2,3,1,2
"1849",0,0,0,0,3,0,4,2,0
"1850",0,0,0,1,3,0,5,4,3
"1851",0,0,0,1,2,0,2,2,1
"1852",0,0,0,3,2,1,3,3,0
"1853",0,0,0,1,4,3,3,3,3
"1854",0,0,0,5,3,1,2,3,2
"1855",0,0,0,0,3,3,0,0,1
"1856",0,0,0,2,0,5,0,1,1
"1857",0,0,0,0,4,2,0,2,5
"1858",0,0,0,2,0,4,4,1,3
"1859",0,0,0,1,1,2,1,1,1
"1860",0,0,0,3,1,2,0,2,1
"1861",0,0,0,2,4,0,4,1,2
"1862",0,0,0,4,0,1,3,4,0
"1863",0,0,0,1,3,2,1,1,3
"1864",0,0,0,3,0,3,2,3,0
"1865",0,0,0,4,0,4,1,2,3
"1866",0,0,0,4,1,3,4,2,2
"1867",0,0,0,4,2,0,6,0,2
"1868",0,0,0,2,1,3,1,0,0
"1869",0,0,0,2,1,2,0,1,0
"1870",0,0,0,5,2,2,1,1,2
"1871",0,0,0,5,2,1,1,1,2
"1872",0,0,0,2,4,3,2,1,3
"1873",0,0,0,5,3,1,0,1,1
"1874",0,0,0,1,4,2,1,0,1
"1875",0,0,0,2,3,2,3,0,0
"1876",0,0,0,1,2,6,3,3,1
"1877",0,0,0,6,5,4,2,0,1
"1878",0,0,0,1,2,3,2,1,2
"1879",0,0,0,0,1,2,1,2,1
"1880",0,0,0,2,5,0,5,0,3
"1881",0,0,0,5,4,0,1,1,3
"1882",0,0,0,2,2,4,2,1,2
"1883",0,0,0,4,0,0,2,4,0
"1884",0,0,0,4,0,4,2,2,3
"1885",0,0,0,3,5,3,2,1,3
"1886",0,0,0,3,3,1,1,1,3
"1887",0,0,0,0,2,2,2,2,0
"1888",0,0,0,0,1,2,3,3,1
"1889",0,0,0,2,3,1,3,2,6
"1890",0,0,0,3,2,2,2,1,2
"1891",0,0,0,0,2,0,2,2,1
"1892",0,0,0,3,1,1,0,2,0
"1893",0,0,0,2,4,1,3,2,4
"1894",0,0,0,0,1,1,1,3,0
"1895",0,0,0,1,1,4,4,0,2
"1896",0,0,0,3,3,2,1,2,3
"1897",0,0,0,1,2,1,2,1,4
"1898",0,0,0,3,2,3,1,1,0
"1899",0,0,0,4,0,2,1,1,0
"1900",0,0,0,0,1,2,2,1,1
"1901",0,0,0,0,1,1,0,1,3
"1902",0,0,0,4,1,3,2,1,4
"1903",0,0,0,2,1,0,2,0,1
"1904",0,0,0,1,3,2,5,2,1
"1905",0,0,0,1,5,2,5,0,3
"1906",0,0,0,5,2,1,1,4,1
"1907",0,0,0,2,1,1,0,5,2
"1908",0,0,0,2,5,3,0,1,0
"1909",0,0,0,3,2,6,2,2,2
"1910",0,0,0,0,5,1,2,2,2
"1911",0,0,0,0,5,1,6,2,3
"1912",0,0,0,6,3,1,2,3,0
"1913",0,0,0,4,1,2,4,1,1
"1914",0,0,0,3,0,2,4,0,2
"1915",0,0,0,1,2,2,1,0,5
"1916",0,0,0,5,4,3,4,0,1
"1917",0,0,0,4,4,1,3,1,2
"1918",0,0,0,2,4,1,1,1,2
"1919",0,0,0,1,2,4,2,6,2
"1920",0,0,0,2,4,5,2,4,1
"1921",0,0,0,2,4,0,2,2,3
"1922",0,0,0,2,3,2,4,2,4
"1923",0,0,0,3,0,2,0,0,1
"1924",0,0,0,3,0,2,1,1,2
"1925",0,0,0,1,2,1,0,1,3
"1926",0,0,0,3,1,2,0,0,1
"1927",0,0,0,0,2,2,2,3,1
"1928",0,0,0,3,3,2,4,1,3
"1929",0,0,0,1,4,3,1,4,2
"1930",0,0,0,2,1,2,5,1,2
"1931",0,0,0,1,2,1,1,1,2
"1932",0,0,0,2,3,1,4,1,2
"1933",0,0,0,1,1,2,1,1,1
"1934",0,0,0,1,3,4,3,3,1
"1935",0,0,0,1,3,2,2,2,2
"1936",0,0,0,4,4,3,2,2,2
"1937",0,0,0,0,3,1,3,5,4
"1938",0,0,0,0,1,0,1,5,2
"1939",0,0,0,3,2,0,2,2,3
"1940",0,0,0,2,4,2,2,1,3
"1941",0,0,0,3,3,3,2,3,1
"1942",0,0,0,0,2,3,3,2,1
"1943",0,0,0,3,3,3,1,0,1
